"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Voltage, V (LGR S/N: 21623136, SEN S/N: 21378796)","Current, mA (LGR S/N: 21623136, SEN S/N: 21378796)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
12209,01/28/24 01:42:52 PM,843.850,-0.1988,0.0000,1.34,1.67,70.2,3.861,86.014
12210,01/28/24 01:52:52 PM,843.950,-0.2039,0.0000,1.34,2.00,80.0,2.585,91.075
12211,01/28/24 02:02:52 PM,843.950,-0.2039,0.0000,1.34,2.00,75.8,2.620,91.058
12212,01/28/24 02:12:52 PM,843.850,-0.2039,0.0000,1.34,1.34,75.8,3.019,89.509
12213,01/28/24 02:22:52 PM,843.850,-0.2039,0.0000,1.00,1.34,56.2,3.510,88.649
12214,01/28/24 02:32:52 PM,843.850,-0.1988,0.0000,1.00,1.67,40.7,3.979,87.062
12215,01/28/24 02:42:52 PM,843.650,-0.2039,0.0000,1.34,2.00,50.5,3.561,87.968
12216,01/28/24 02:52:52 PM,843.650,-0.2039,0.0000,1.34,2.00,57.6,2.799,91.221
12217,01/28/24 03:02:52 PM,843.550,-0.1988,0.0000,1.67,2.00,64.6,3.118,89.868
12218,01/28/24 03:12:52 PM,843.350,-0.2039,0.0000,1.67,2.00,51.9,3.252,90.167
12219,01/28/24 03:22:52 PM,843.450,-0.2039,0.0000,1.34,2.00,47.7,3.665,88.844
12220,01/28/24 03:32:52 PM,843.350,-0.2039,0.0000,2.00,2.67,43.5,4.059,86.839
12221,01/28/24 03:42:52 PM,842.850,-0.2039,0.0000,1.67,2.34,44.9,4.161,86.711
12222,01/28/24 03:52:52 PM,842.650,-0.2039,0.0000,1.34,2.00,66.0,4.311,85.255
12223,01/28/24 04:02:52 PM,843.050,-0.1988,0.0000,1.34,1.67,49.1,4.373,85.521
12224,01/28/24 04:12:52 PM,843.150,-0.2039,0.0000,1.67,2.34,42.1,3.901,87.199
12225,01/28/24 04:22:52 PM,842.750,-0.1988,0.0000,1.34,2.34,60.4,3.767,87.694
12226,01/28/24 04:32:52 PM,843.350,-0.2039,0.0000,1.00,1.34,66.0,2.585,91.885
12227,01/28/24 04:42:52 PM,842.950,-0.2039,0.0000,0.67,1.00,106.7,3.158,89.577
12228,01/28/24 04:52:52 PM,842.650,-0.2039,0.0000,0.67,1.34,70.2,6.335,78.390
12229,01/28/24 05:02:52 PM,842.950,-0.2039,0.0000,1.00,1.67,40.7,5.735,79.536
